n,d_first,d_last,d_mean,d_centroid,tour_len,hop,Rg2,E_excursion,E_tour,E_hover,M,Emax,K,seed,uniform_w
8,472.2741251905054,230.09297643468622,351.1112975535645,326.2564509447776,704.810402014495,100.687200287785,25286.27851052706,5267.753262188937,5286.078015108713,214.21522027616828,50,50000,4,7662622,1
8,278.3498856260079,78.53264480063629,346.0720526720453,334.00341296842174,1125.3384280820633,160.76263258315188,37174.71827455073,2676.6189781998314,8440.038210615474,205.27581462230705,50,50000,4,9758090,1
8,193.68571820427368,132.82393647143743,345.41317082608634,292.549958386195,1187.7121007464868,169.67315724949813,48699.634027983644,2448.822410067833,8907.84075559865,262.96967888072214,50,50000,4,9758090,1
9,385.58566622992134,145.1777361591754,362.7664261011425,323.19403568491447,1064.3584011777373,133.04480014721716,39521.98462285411,3980.7255179182257,7982.68800883303,202.16489814780303,50,50000,4,9758090,1
12,450.58218779784875,189.82865838131596,323.1915871186995,278.1626778416831,909.4080555053581,82.6734595913962,34280.078958330494,4803.081346343735,6820.5604162901855,417.6816911685006,50,50000,4,9758090,1
13,265.15785338796803,42.07030744660153,356.17454591583976,324.14836936371483,1303.3317135228097,108.61097612690081,42668.75194912021,2304.211206259272,9774.987851421072,375.0428883680121,50,50000,4,3862201,1
10,475.9344718262028,49.535964741009046,352.1748774829513,343.4253840248395,1008.4795984183513,112.05328871315015,30380.757901260695,3941.0282742540894,7563.596988137635,352.4141864875051,50,50000,4,3862201,1
12,624.6805729515933,65.31229115882662,363.1357586391837,350.62116397722,907.0301113924704,82.45728285386095,41308.987601169174,5174.946480828149,6802.725835443528,288.25031472068713,50,50000,4,3862201,1
9,434.61499575281516,89.2355287037928,378.44527762574154,366.0634890428572,970.4224861107188,121.30281076383984,30380.824984186012,3928.8789334245594,7278.16864583039,226.18748847342906,50,50000,4,3862201,1
8,451.3493507129525,112.25548798912229,275.6616324348096,260.38643871271404,779.1394396997887,111.30563424282695,19790.25070860804,4227.036290265562,5843.545797748415,221.43506310783457,50,50000,4,772250,1
8,551.4181871446189,119.73801162330825,413.1411059773173,406.5035934947153,795.5241230847298,113.64630329781855,28037.68024368662,5033.671490759453,5966.430923135474,232.27007133499936,50,50000,4,772250,1
12,493.55423261104187,118.49350034994451,356.85339408168034,315.23667397118925,974.5693936270314,88.5972176024574,42126.0139943279,4590.3579972073985,7309.270452202736,388.3724873812153,50,50000,4,772250,1
11,275.91366833598516,142.55950809110857,272.4070486265161,229.46916613752185,1055.2924688054898,105.52924688054898,26363.65113033169,3138.548823203203,7914.693516041173,318.70283317396525,50,50000,4,772250,1
6,359.484136657431,121.75443024662259,289.93313812166815,272.68331577759625,652.3606815805917,130.47213631611834,17641.662548126445,3609.289251780402,4892.705111854438,146.1671466696852,50,50000,5,4474730,1
7,447.5720860245711,152.4944418427394,341.6466880693464,334.5628958109702,613.31435544325,102.21905924054165,18854.719483908706,4500.498959004828,4599.857665824375,198.28900946578634,50,50000,5,4474730,1
7,522.5906904795768,156.76310920803283,295.18893297144444,284.41866304367153,582.0279787113778,97.00466311856297,20051.218969676578,5095.153497657072,4365.209840335334,198.35708247790382,50,50000,5,4474730,1
7,508.13745616678546,179.34654506109607,312.1404115292231,307.4647996986862,443.8444510122281,73.97407516870469,18193.101862876767,5156.130009209111,3328.8333825917107,190.17008344790264,50,50000,5,4474730,1
11,466.1570890651071,185.14879995759392,381.4466360684744,376.67633192647247,532.7148715737735,53.27148715737735,12827.569106030916,4884.794167670258,3995.3615368033015,398.76524705487657,50,50000,5,4474730,1
9,458.88972573448643,107.88394399518006,292.27240157468026,283.49657584059486,662.6542433685222,82.83178042106528,13266.352638915601,4250.802522972499,4969.906825263916,185.4909173704391,50,50000,5,9944578,1
9,435.6026872856204,172.5437409334057,371.1790805361252,367.2326266317778,664.8140222955572,83.10175278694464,14906.058650303661,4561.098211642696,4986.105167216679,293.81311029421823,50,50000,5,9944578,1
9,390.7004018893796,178.28375377544987,309.0257454829318,272.51371638415156,687.3992145721941,85.92490182152426,24956.213974079932,4267.381167486221,5155.494109291456,233.8986846113832,50,50000,5,9944578,1
