n,d_first,d_last,d_mean,d_centroid,tour_len,hop,Rg2,E_excursion,E_tour,E_hover,M,Emax,K,seed,uniform_w
8,479.7724817978205,183.60918731452415,351.89043128877216,342.0249918519968,639.1484179866873,91.30691685524104,14813.131771055956,4975.362518342585,4793.613134900154,181.08847497438038,50,50000,5,8372552,1
5,392.9209138733534,121.75443024662259,276.0229384145156,267.2862406475374,458.99972069225373,114.74993017306343,13109.720560747932,3860.06508089982,3442.497905191903,117.44732629858396,50,50000,6,4474730,1
6,490.2474747111623,152.4944418427394,323.992455076809,321.9826720091995,422.21106877820023,84.44221375564004,15525.256087971246,4820.564374154263,3166.5830158365015,171.44366260433233,50,50000,6,4474730,1
6,274.7349173874197,156.76310920803283,257.2886400534224,250.19113829657147,503.8117209258515,100.76234418517029,9656.950021976387,3236.235199465894,3778.587906943886,181.5020936673151,50,50000,6,4474730,1
6,466.1570890651071,179.34654506109607,330.445221171475,327.01902756212746,421.5975354394059,84.31950708788118,13297.722855142603,4841.277255946523,3161.981515795544,187.31915459737968,50,50000,6,4474730,1
6,461.2374543540152,185.14879995759392,347.5262156665278,342.32384935758006,360.45559014010945,72.0911180280219,14635.437813964329,4847.896907337069,2703.416926050821,225.67054183888663,50,50000,6,4474730,1
5,508.13745616678546,190.04151745898727,359.77521834785864,358.5208456746448,360.2929159788859,90.07322899472148,14298.59376308652,5236.342302193296,2702.1968698416445,146.32608192681207,50,50000,6,4474730,1
5,458.88972573448643,107.88394399518006,287.520486969307,283.1390720139838,409.73038547316065,102.43259636829016,15576.260164827501,4250.802522972499,3072.977891048705,99.72596629761715,50,50000,6,9944578,1
8,435.6026872856204,172.5437409334057,355.93739382530526,354.4303968247136,442.1642574514069,63.16632249305813,12470.68575193642,4561.098211642696,3316.2319308855517,286.47073915397743,50,50000,6,9944578,1
7,269.0755443634847,178.28375377544987,287.67940715324147,265.24182132420736,501.49283415653,83.58213902608834,15128.620077839001,3355.1947360420095,3761.196256173975,190.9706949980034,50,50000,6,9944578,1
