n,d_first,d_last,d_mean,d_centroid,tour_len,hop,Rg2,E_excursion,E_tour,E_hover,M,Emax,K,seed,uniform_w
2,286.8901728291016,155.49351903369484,221.1918459313982,217.1413253328202,156.0992978383084,156.0992978383084,6091.747696403228,3317.877688970973,1170.744733787313,61.34542669443708,50,50000,10,9925823,0
2,191.0766355624218,67.78415834045411,129.43039695143796,129.29149885351623,123.87404432084043,123.87404432084043,3836.1947141003848,1941.4559542715692,929.0553324063033,61.612464627849704,50,50000,10,3820097,0
3,293.7968469429746,206.62282448740595,246.7784978152022,244.4251874828524,127.24635924443992,63.62317962221996,2446.054565981947,3753.1475357278537,954.3476943332994,132.3264493018195,50,50000,10,3820097,0
3,257.172077937297,101.20365172999608,189.85441380292482,180.50930644684678,262.5973394538074,131.2986697269037,7742.997589288971,2687.817972504698,1969.4800459035557,118.82186482549687,50,50000,10,3820097,0
3,299.31069961261187,154.69714300549947,205.4958814906594,198.15533955233025,188.48138154645756,94.24069077322878,7373.723729276357,3405.058819635835,1413.6103615984316,71.73094054230715,50,50000,10,3820097,0
3,213.58022561698797,80.38001333038373,154.4521880218864,148.8598322970674,183.67556889115048,91.83778444557524,4764.941755547848,2204.7017921052875,1377.5667666836287,67.76345935581915,50,50000,10,3820097,0
2,297.07843398842664,182.30691643187558,239.6926752101511,234.60373737974075,151.08660122479483,151.08660122479483,5706.790267415045,3595.3901281522662,1133.1495091859613,53.656848659873916,50,50000,10,9535879,0
2,306.32926687153804,68.08890671666794,187.20908679410297,186.3946598999138,240.78114744105704,240.78114744105704,14493.890240758014,2808.1363019115447,1805.858605807928,21.126591592733096,50,50000,10,9535879,0
2,197.9140837459142,164.3256976217847,181.11989068384946,180.74923100491046,40.80074573186113,40.80074573186113,416.1752130689961,2716.798360257742,306.0055929889585,42.972264939847335,50,50000,10,9535879,0
2,231.16981444057393,101.96101676663248,166.5654156036032,166.5600040019407,129.23669898540345,129.23669898540345,4175.531091160946,2498.4812340540484,969.2752423905258,36.752799895531155,50,50000,10,8271480,0
3,241.43159846751695,226.54917056478072,247.27581859456814,242.17581285805127,186.84753961806,93.42376980903,2886.12608884003,3509.8557677422323,1401.35654713545,50.37316844761831,50,50000,10,8271480,0
2,306.3194098665878,207.3797166328998,256.8495632497438,256.3420472879419,104.07148808592727,104.07148808592727,2707.7186581048254,3852.7434487461574,780.5361606444545,66.64637858256641,50,50000,10,8271480,0
2,237.44550313644075,73.42751706538117,155.43651010091097,152.026813320798,176.33867009337914,176.33867009337914,7773.831642575401,2331.5476515136643,1322.5400257003434,93.0919735238567,50,50000,10,8271480,0
5,293.57265739052906,87.59077363878522,225.78845694183315,225.3874750677855,261.21291303553744,65.30322825888436,5748.725574023888,2858.725732719857,1959.0968477665308,164.46938279117106,50,50000,10,8271480,0
2,326.7947787760128,78.18233191857247,202.48855534729262,202.3218281621375,249.1548119453041,249.1548119453041,15519.53007887496,3037.328330209389,1868.6610895897807,92.92869868728167,50,50000,10,8271480,0
2,272.28712341879316,171.9344203483549,222.11077188357405,212.05144826193418,165.95233689369005,165.95233689369005,6885.0445301192,3331.6615782536105,1244.6425267026752,43.482009868431895,50,50000,10,6394530,0
2,277.01189229300707,94.30083071389777,185.65636150345242,185.56180642259497,183.0948778062921,183.0948778062921,8380.933569725259,2784.845422551786,1373.2115835471907,55.75738381727796,50,50000,10,6394530,0
2,289.6522545223419,159.2755689216484,224.46391172199515,224.41188286724073,130.73445652275407,130.73445652275407,4272.874530574968,3366.9586758299274,980.5084239206556,79.02403363636861,50,50000,10,6394530,0
3,291.029356731651,219.80313905065498,245.85032416061492,242.11000477313215,118.14105476354416,59.07052738177208,2853.6702864603726,3831.2437183672946,886.0579107265812,60.16616313217293,50,50000,10,6394530,0
2,261.8648963939742,188.67976425510315,225.2723303245387,222.05608717437482,105.40840289465562,105.40840289465562,2777.732850200511,3379.0849548680803,790.5630217099172,47.71036224285395,50,50000,10,6394530,0
2,258.6029381944674,90.41342549758544,174.50818184602642,174.15776293047293,169.63616580862316,169.63616580862316,7194.107187562673,2617.6227276903965,1272.2712435646738,53.80906556268699,50,50000,10,6394530,0
2,308.1181868219103,137.39439692843226,222.75629187517126,221.37200425888216,177.7802509760865,177.7802509760865,7901.454409280077,3341.3443781275687,1333.3518823206489,49.83975924355807,50,50000,10,6394530,0
2,317.99780436260244,183.60918731452415,250.8034958385633,250.65363325986283,135.50239490869785,135.50239490869785,4590.224756498177,3762.0524375784494,1016.2679618152339,33.499691114539765,50,50000,10,8372552,0
2,93.44020521751663,95.57982979947124,94.51001750849395,93.95776104935696,20.516047025262385,20.516047025262385,105.2270463856944,1417.6502626274091,153.8703526894679,26.860375712681172,50,50000,10,8372552,0
2,230.09297643468622,177.86546642557798,203.9792214301321,201.12158313684188,85.78017888093113,85.78017888093113,1839.559772211136,3059.6883214519817,643.3513416069835,79.61526277670869,50,50000,10,7662622,0
2,310.9968392100973,76.70019772757253,193.8485184688349,190.33515965593278,245.54839982219795,245.54839982219795,15073.504163810496,2907.7277770325236,1841.6129986664846,49.65783915647268,50,50000,10,7662622,0
2,320.32239354278687,213.55838277769925,266.94038816024306,266.8107241473971,108.05270583830374,108.05270583830374,2918.84680974475,4004.105822403646,810.395293787278,49.22956419595888,50,50000,10,7662622,0
2,316.6386934998007,305.83160636580095,311.2351499328008,311.2340422062018,10.933948739895001,10.933948739895001,29.887808761662868,4668.527248992013,82.0046155492125,47.51416395512665,50,50000,10,7662622,0
2,71.09015932647836,63.96320652600642,67.52668292624239,65.48550095525295,33.71649066648959,33.71649066648959,284.20043571586996,1012.9002438936358,252.87367999867195,75.21957141562352,50,50000,10,7662622,0
2,291.3465084249778,193.68571820427368,242.51611331462573,233.938228990063,160.8897476019937,160.8897476019937,6471.377720858309,3637.741699719386,1206.6731070149526,58.236841127023354,50,50000,10,9758090,0
2,210.56388206325641,189.82865838131596,200.1962702222862,200.19470429818,20.795610802661027,20.795610802661027,108.11435716393801,3002.9440533342927,155.9670810199577,85.6377676596728,50,50000,10,9758090,0
2,241.64997048628683,145.1777361591754,193.41385332273111,193.32762715236944,97.16110818218668,97.16110818218668,2360.070235797646,2901.207799840967,728.7083113664002,33.11267883680232,50,50000,10,9758090,0
2,283.160505071149,207.115955816791,245.13823044396997,244.61965344990048,82.45412152406173,82.45412152406173,1699.6705390761854,3677.0734566595497,618.405911430463,48.81568971209895,50,50000,10,9758090,0
2,302.7845437981489,78.53264480063629,190.65859429939258,190.27867481516708,225.5389460097916,225.5389460097916,12716.954041801924,2859.8789144908887,1691.542095073437,51.5445287597253,50,50000,10,9758090,0
3,300.2409517257645,198.90916068773078,261.23549635480026,258.79891279507774,150.69614067427588,75.34807033713794,3250.3943332132003,3743.6258431012143,1130.2210550570692,85.603981204626,50,50000,10,9758090,0
3,316.3026306309865,89.2355287037928,208.60213409493494,205.2828904746022,248.9567591913364,124.4783795956682,10035.079071532191,3041.536195010845,1867.175693935023,68.15573741412615,50,50000,10,3862201,0
2,311.0941457808279,254.49067754184645,282.79241166133716,282.75697183734906,57.30728137952729,57.30728137952729,821.0311247780787,4241.886174920057,429.8046103464547,50.583593211293845,50,50000,10,3862201,0
2,294.4429575818782,49.535964741009046,171.98946116144361,171.86788236486896,245.2481563446191,245.2481563446191,15036.664547608685,2579.841917421654,1839.3611725846433,54.10557659173993,50,50000,10,3862201,0
2,259.0886327686467,217.11916432174203,238.10389854519434,238.09204379648054,42.2376255802302,42.2376255802302,446.0042536639291,3571.5584781779153,316.7821918517265,86.25303556404332,50,50000,10,3862201,0
2,314.68012327714905,249.8204465460639,282.25028491160646,282.2502570092148,64.86016242133213,64.86016242133213,1051.7101673303962,4233.754273674097,486.451218159991,86.72161819396054,50,50000,10,3862201,0
3,312.9808364649944,65.31229115882662,195.56231682547437,194.54497062442968,262.95711596989264,131.47855798494632,10702.482662694681,2837.1984571786575,1972.1783697741948,76.43265749865198,50,50000,10,3862201,0
2,265.15785338796803,87.65291201776783,176.40538270286794,175.7643120381612,180.0307386310099,180.0307386310099,8102.766713006751,2646.080740543019,1350.2305397325742,59.920272003211004,50,50000,10,3862201,0
2,293.0994357676147,42.07030744660153,167.5848716071081,166.97654440519437,252.645432386758,252.645432386758,15957.428626472974,2513.7730741066216,1894.840742900685,53.394444124030535,50,50000,10,3862201,0
2,249.50877888461423,250.67031559612133,250.08954724036778,249.57321612374602,32.145215782456354,32.145215782456354,258.3287244251703,3751.343208605517,241.08911836842265,54.30619374675858,50,50000,10,3862201,0
3,262.86306143479874,119.73801162330825,181.36886811308457,174.3349128745125,230.83727453099624,115.41863726549812,6113.410529297388,2869.508047935802,1731.2795589824718,79.21512334420274,50,50000,10,772250,0
2,246.75383186306846,112.25548798912229,179.50465992609537,178.56081741054172,139.4332606958742,139.4332606958742,4860.408547070903,2692.5698988914305,1045.7494552190565,81.79595382821829,50,50000,10,772250,0
2,271.72999921366124,237.3321133226567,254.53105626815898,254.2494655218362,41.90806725622044,41.90806725622044,439.07152528797394,3817.9658440223848,314.3105044216533,42.99580318750416,50,50000,10,772250,0
2,256.9903444877644,118.49350034994451,187.74192241885444,187.69368957155962,138.75809580094548,138.75809580094548,4813.45228757609,2816.128836282817,1040.6857185070912,80.79726956985029,50,50000,10,772250,0
3,269.98920410632314,270.8355447235642,275.8337450472421,274.33952267602643,81.52152220527736,40.76076110263868,880.9831058157835,4056.1856162241547,611.4114165395803,91.8367695980466,50,50000,10,772250,0
2,275.91366833598516,132.1221542261498,204.01791128106748,203.47358251366282,146.84426069880863,146.84426069880863,5390.809225044917,3060.2686692160123,1101.3319552410646,76.2751640036172,50,50000,10,772250,0
2,319.86251433331086,142.55950809110857,231.2110112122097,228.92947511011565,188.77410984782946,188.77410984782946,8908.916137210097,3468.165168183146,1415.805823858721,54.355526009475895,50,50000,10,772250,0
2,234.0062582149716,208.59562460516892,221.30094141007027,221.1569157277386,30.01002298500773,30.01002298500773,225.15036989017307,3319.514121151054,225.07517238755798,56.113367777062486,50,50000,10,772250,0
23,337.8548245582986,49.831425847933446,343.0576590760661,256.2877527932089,1847.7876917205415,83.99034962366098,67656.87542983847,2907.6468780467403,13858.40768790406,566.9150267405424,100,50000,2,4474730,0
25,388.4494627888285,185.14879995759392,416.25883020547946,390.9100690528755,1727.0241005851217,71.95933752438008,41536.523062928914,4301.986970598168,12952.680754388413,621.3969060653175,100,50000,2,4474730,0
24,545.2306966454704,159.27238114303847,345.911626122252,297.3226898040281,1776.341624865372,77.232244559364,47813.68467247649,5283.7730834138165,13322.56218649029,767.1987280703324,100,50000,2,9944578,0
21,290.1585525340235,120.45372931048021,337.4949290106429,297.50394594943873,1736.4819243965408,86.82409621982704,34189.58502818419,3079.592113833778,13023.614432974056,689.1410484978474,100,50000,2,9944578,0
22,459.60054587226546,219.96858543920837,325.29793892672194,287.0662529399011,1644.927716954171,78.32989128353195,35042.26150638585,5096.768484836054,12336.957877156283,722.6966197456634,100,50000,2,9925823,0
20,99.10274163246902,116.33985615200693,310.5816757011439,241.17977103911497,1694.1955848887276,89.16818867835408,51508.83472616605,1615.8194833835696,12706.466886665457,490.6009712410069,100,50000,2,9925823,0
25,257.172077937297,72.40371882462325,334.88570879277825,308.1735858512516,1744.5890156828182,72.69120898678409,35953.233682861755,2471.8184757144018,13084.417617621137,653.320873038685,100,50000,2,3820097,0
21,225.55078500018496,169.39632511828748,376.213206274172,308.40753401127876,1706.166141903389,85.30830709516945,56230.186218836934,2962.103325888543,12796.246064275418,638.2045208052028,100,50000,2,3820097,0
21,306.32926687153804,31.84649852484742,398.72818373800135,312.5902583415183,1859.700226584284,92.9850113292142,93193.99676080795,2536.3182404728914,13947.75169938213,731.1868862478132,100,50000,2,9535879,0
22,343.84655807149,164.3256976217847,368.1014474474951,287.47730289099445,1747.4125044127168,83.21011925774842,61731.54233565297,3811.29191769956,13105.593783095375,669.2286804613607,100,50000,2,9535879,0
24,283.35661818946164,73.42751706538117,381.8607920042634,364.98861911132707,1758.9728068964819,76.4770785607166,38346.26600615695,2675.881014411321,13192.296051723613,759.6229392991805,100,50000,2,8271480,0
24,257.9020093346958,87.59077363878522,343.5272852724585,289.88474444004095,1827.2023589435867,79.4435808236342,48479.041395125656,2591.1958723011076,13704.0176920769,714.385626539113,100,50000,2,8271480,0
25,379.0961083245848,188.67976425510315,389.40842934571464,352.0763559477369,1664.853492447258,69.36889551863575,42252.945033007425,4258.31904434766,12486.401193354435,746.4977180369824,100,50000,2,6394530,0
23,159.2755689216484,94.30083071389777,312.6077341644192,251.029530969134,1766.6415052087084,80.30188660039583,57264.04061707202,1901.822997266596,13249.811289065314,684.9032552384755,100,50000,2,6394530,0
19,509.7134221986536,89.81829001152921,378.61573959336766,298.46800040046776,1655.396211863212,91.9664562146229,76960.30459767737,4496.4878415763715,12415.471588974091,592.842378755928,100,50000,2,8372552,0
21,671.58465801206,130.46757328207897,410.8164275647877,336.2145862404903,1636.5056134173537,81.82528067086768,79226.55035045708,6015.391734706042,12273.792100630153,655.6126047518599,100,50000,2,8372552,0
23,320.32239354278687,63.96320652600642,353.6493660003414,285.66128331019195,1810.294950752111,82.28613412509596,65319.87909228339,2882.14200051595,13577.212130640832,751.6211630460717,100,50000,2,7662622,0
27,656.8255356387716,71.09015932647836,384.6270624985117,294.12090420889683,1763.7041781827907,67.83477608395349,79694.68510947532,5459.367712239375,13227.78133637093,866.9257333758411,100,50000,2,7662622,0
29,579.4435027066737,31.236929353779228,358.65622629063745,309.04141009526523,1858.3732322771616,66.3704725813272,49521.28844432749,4580.103240453397,13937.799242078712,739.1091417074365,100,50000,2,9758090,0
24,278.3498856260079,145.1777361591754,350.93208384724585,304.04212477834426,1734.789455764145,75.42562851148456,40743.39290216025,3176.457163388875,13010.920918231088,654.206427357488,100,50000,2,9758090,0
26,617.6961278666474,49.535964741009046,373.16635181231743,314.5694626364037,1841.7156645507964,73.66862658203186,68359.6797452435,5004.240694557423,13812.867484130973,687.3721410425193,100,50000,2,3862201,0
25,353.54214489304786,103.6565094651896,313.3088561242193,256.2853868245673,1793.7555511178825,74.73981462991178,50238.60604876962,3428.9899076867814,13453.166633384119,658.9826722408927,100,50000,2,3862201,0
23,271.72999921366124,161.75192235919067,312.8296034970949,240.40903208032847,1783.5492132461193,81.07041878391452,58113.19595378039,3251.114411796389,13376.619099345895,511.4820865674747,100,50000,2,772250,0
24,133.73034531157327,132.1221542261498,327.83553999987083,263.7371942133833,1759.864460088495,76.51584609080413,48660.86743159753,1993.8937465329232,13198.983450663713,606.061754538126,100,50000,2,772250,0
21,446.66169399613995,49.831425847933446,353.76853358403486,278.78245684743615,1651.3004454901852,82.56502227450926,64643.03415369204,3723.69839883055,12384.753341176389,533.6290606647264,100,50000,3,4474730,0
22,388.4494627888285,179.34654506109607,449.41523115041787,421.9347233080838,1582.1425032282198,75.3401192013438,40908.63420675875,4258.4700588744345,11866.068774211648,506.8765966578094,100,50000,3,4474730,0
24,206.76024390417263,121.75443024662259,321.32297636985436,238.13497835539877,1780.5903921847153,77.41697357324848,57730.314218144435,2463.860056130964,13354.427941385364,628.1645591610072,100,50000,3,4474730,0
20,347.91725061432066,159.27238114303847,340.4938150745124,306.9127491879907,1582.3260866544701,83.28032035023527,36127.41094663665,3803.9222381801937,11867.445649908526,663.6140995077948,100,50000,3,9944578,0
21,350.9749760779681,120.45372931048021,362.82012823606715,338.60211664123267,1648.4404528209338,82.4220226410467,27276.08226813932,3535.7152904133623,12363.303396157004,634.5723198682543,100,50000,3,9944578,0
16,478.66702009524846,103.89035690060813,362.3034109801051,311.8151370497762,1561.8097886792789,104.12065257861859,54340.09056742866,4369.180327468924,11713.573415094592,500.39212837973014,100,50000,3,9944578,0
18,513.0379363607768,219.96858543920837,320.1789299403004,292.44046224473533,1398.3282707475357,82.25460416161975,28074.048373920283,5497.548913499889,10487.462030606517,634.1916596131148,100,50000,3,9925823,0
19,244.72537950164775,99.10274163246902,339.1357448481639,283.0762355381429,1737.9935842510206,96.5551991250567,45946.85347468716,2578.710908505876,13034.951881882655,489.4166612883053,100,50000,3,9925823,0
19,428.2893935100412,116.33985615200693,379.48529745546557,356.01705415712536,1598.3485369971045,88.79714094428358,42760.55316707369,4084.7193724653607,11987.614027478283,560.3864655236939,100,50000,3,9925823,0
25,257.172077937297,72.40371882462325,334.88570879277825,308.1735858512516,1744.5890156828182,72.69120898678409,35953.233682861755,2471.8184757144018,13084.417617621137,653.320873038685,100,50000,3,3820097,0
18,175.44806994868665,74.55049754121872,379.02991831430757,365.2573523884191,1713.5179535700981,100.79517373941754,43007.518054903936,1874.9892561742904,12851.384651775736,511.32189031122124,100,50000,3,3820097,0
20,191.0766355624218,67.78415834045411,387.74823850376765,371.03853402887216,1828.9540562766106,96.26073980403214,30401.192131095268,1941.4559542715692,13717.155422074578,587.9864993521597,100,50000,3,3820097,0
20,552.4027285318269,110.68262986153414,428.17175902757,376.6897786915479,1461.285659328144,76.90977154358653,65069.58751902128,4973.140187950208,10959.64244496108,674.4409231199127,100,50000,3,9535879,0
23,68.08890671666794,164.3256976217847,304.0402925382182,256.8051232187037,1672.3339138684998,76.01517790311362,38775.18441181712,1743.109532538395,12542.504354013749,646.3970914531259,100,50000,3,9535879,0
20,623.7565116742254,31.84649852484742,400.3793365378982,324.87420025396176,1476.4733391313262,77.70912311217506,72518.44861848431,4917.0225764930465,11073.550043484945,648.8782440433254,100,50000,3,9535879,0
21,326.7947787760128,73.42751706538117,304.4810838974555,264.25905729666187,1587.5380272206596,79.37690136103298,38418.36641355483,3001.6672188104544,11906.535204154947,637.1080032502427,100,50000,3,8271480,0
22,279.4423417444331,87.59077363878522,343.5428090201166,296.5037237391748,1765.0954119494281,84.05216247378229,45262.84187779615,2752.7483653741374,13238.215589620711,665.0132528785502,100,50000,3,8271480,0
22,168.08206464981726,117.5272887878177,394.93214161775126,373.5908922030097,1780.568147923111,84.78895942491005,40474.63437022855,2142.070150782262,13354.261109423333,661.7225476023121,100,50000,3,8271480,0
19,268.6596999008866,90.41342549758544,358.34571626495324,307.9422215954233,1790.1281516346637,99.45156397970354,49255.28478442691,2693.04844048854,13425.961137259977,543.5734634238513,100,50000,3,6394530,0
23,159.2755689216484,94.30083071389777,312.6077341644192,251.029530969134,1766.6415052087084,80.30188660039583,57264.04061707202,1901.822997266596,13249.811289065314,684.9032552384755,100,50000,3,6394530,0
19,261.8648963939742,188.67976425510315,417.1707445998777,371.89504717228823,1687.50783358249,93.75043519902722,50013.50531332046,3379.0849548680803,12656.308751868675,549.7042476854284,100,50000,3,6394530,0
17,382.0623860492429,98.88752376977507,343.4851052160481,303.91939839859964,1670.9014792294397,104.43134245183998,54240.93728400972,3607.124323642635,12531.761094220798,507.1800165383103,100,50000,3,8372552,0
16,348.42313404347055,130.46757328207897,328.0840051033545,185.43132232176737,1676.731513569447,111.7821009046298,83626.58385807305,3591.6803049416217,12575.486351770853,498.15665666413923,100,50000,3,8372552,0
18,259.1739000593046,95.57982979947124,402.6489791953604,355.6247043368953,1791.202169782892,105.36483351664072,65810.37337905623,2660.652973940819,13434.01627337169,523.1355437457295,100,50000,3,8372552,0
22,231.8556968190487,63.96320652600642,351.3986393267401,313.7911198379383,1732.2814831942328,82.48959443782061,48741.81801735279,2218.641775087913,12992.111123956745,692.6869739349254,100,50000,3,7662622,0
19,610.35063125423,71.09015932647836,333.15551526580253,273.0134945105653,1458.6422989979212,81.03568327766229,50103.28075057772,5110.805929355312,10939.817242484409,564.2368251571627,100,50000,3,7662622,0
19,424.28803521433014,53.5050713715871,423.76624404550114,376.2800751105949,1662.6591243687508,92.36995135381949,58558.62951593242,3583.4482993943793,12469.94343276563,566.4521545742764,100,50000,3,7662622,0
21,278.3498856260079,31.236929353779228,368.96791490360283,338.2730268554221,1827.494189008289,91.37470945041444,47377.3764648668,2321.9011123484033,13706.206417562167,624.6230542468587,100,50000,3,9758090,0
20,189.82865838131596,145.1777361591754,367.07409731577803,328.381992004535,1767.366562685206,93.01929277290557,40591.240055966584,2512.547959053685,13255.249220139045,453.23586037819314,100,50000,3,9758090,0
23,466.803307354601,193.68571820427368,367.2675389428561,323.2000379076305,1477.6926423008085,67.16784737730949,40634.77015024777,4953.66769169156,11082.694817256064,599.9481845307079,100,50000,3,9758090,0
20,514.7872518352731,49.535964741009046,338.74315716054736,291.84002409740856,1583.907538087483,83.36355463618332,49165.44423863523,4232.424124322116,11879.306535656124,547.6357519891396,100,50000,3,3862201,0
20,475.9344718262028,65.31229115882662,331.65886486804254,246.71917573549985,1613.9814368237276,84.94639141177514,67724.49651749604,4059.350722387721,12104.860776177957,468.87808725462673,100,50000,3,3862201,0
17,262.84158625417103,87.65291201776783,367.53778177234904,336.98062740740943,1681.9820568549887,105.1238785534368,43568.37062673786,2628.7087370395416,12614.865426412416,466.5390879678641,100,50000,3,3862201,0
22,237.3321133226567,161.75192235919067,314.6977673281601,247.18046012191868,1741.6411459898986,82.93529266618565,56723.905438357586,2993.1302676138553,13062.30859492424,488.6744214511187,100,50000,3,772250,0
17,358.6024450508302,132.1221542261498,409.59512189648393,375.1847465353569,1662.5416369414424,103.90885230884015,40794.24870771932,3680.43449457735,12469.062277060819,498.0533172230478,100,50000,3,772250,0
23,274.3814188679538,48.713861633534336,288.89168132279093,220.04350417703998,1821.315465816235,82.78706662801068,49456.542618248335,2423.214603761161,13659.865993621763,582.9086752403821,100,50000,3,772250,0
15,262.43115636229965,49.831425847933446,304.7929592344943,285.50170589928337,1299.7348227555658,92.83820162539756,29515.518337480127,2341.969366576748,9748.011170666743,391.34499618263357,100,50000,4,4474730,0
14,308.6951637360695,179.34654506109607,470.3148184571591,467.5104315060921,1127.4759101027869,86.72891616175284,27227.354988326115,3660.312815978742,8456.0693257709,344.6727552252765,100,50000,4,4474730,0
12,184.96005821027927,152.4944418427394,339.99995547333225,316.0694511913197,1294.7183693563761,117.70166994148873,26865.29377356332,2530.9087503976402,9710.387770172822,249.83317165443557,100,50000,4,4474730,0
14,245.41256158821452,337.8548245582986,323.45627271016383,265.14679403849857,1027.1662360570383,79.01278738900295,42086.53296812486,4374.505396098848,7703.746770427787,385.03133024467553,100,50000,4,4474730,0
16,184.27955198200323,159.27238114303847,336.4567885938653,320.9652580707958,1238.6289335510576,82.57526223673717,24974.008826306217,2576.639498437813,9289.717001632931,520.0522559781556,100,50000,4,9944578,0
15,584.8945102323503,144.43333322353163,360.18215276545976,347.6156633834772,869.3969442212427,62.099781730088765,19360.90337512714,5469.958825919115,6520.477081659321,485.0900565502163,100,50000,4,9944578,0
12,178.28375377544987,103.89035690060813,280.0435730574947,242.00159991286654,1322.8952349774088,120.26320317976443,31622.69992301264,2116.3058300704347,9921.714262330566,367.63080119136856,100,50000,4,9944578,0
8,498.5010879403788,120.45372931048021,378.3277421954497,357.1150922112457,1016.236974476882,145.17671063955456,33589.878218990845,4642.161129381443,7621.777308576615,223.95144294541348,100,50000,4,9944578,0
13,468.8614542363497,219.96858543920837,365.48325299488846,330.1508221934037,913.5798903687108,76.1316575307259,31783.68064064038,5166.225297566685,6851.849177765332,385.1627062082969,100,50000,4,9925823,0
15,244.72537950164775,156.67658528882106,387.1618000868696,364.1802096751177,1194.116710296991,85.29405073549935,30037.74180364746,3010.514735928516,8955.875327227432,454.27456858089715,100,50000,4,9925823,0
11,269.5185179336969,116.33985615200693,313.3685158279268,299.79758415510383,1239.9149821134417,123.99149821134418,35509.53343007595,2893.9378056427786,9299.362365850813,305.85016752392454,100,50000,4,9925823,0
14,227.47032409291285,99.10274163246902,296.05651908683984,254.529114001383,1273.9574736515963,97.99672874243048,34852.44091942195,2449.297992940364,9554.681052386972,404.2631544460713,100,50000,4,9925823,0
21,293.7968469429746,72.40371882462325,343.8600400135717,333.1990546119563,1221.0125937374119,61.05062968687059,28853.399184220558,2746.5042432569835,9157.59445303059,551.4802390964237,100,50000,4,3820097,0
8,578.3780964047762,169.39632511828748,400.29689196063737,383.8972378430193,875.5327319577838,125.07610456539769,38700.30665467815,5608.308161422978,6566.495489683378,260.4991009697727,100,50000,4,3820097,0
11,375.3320112094633,222.20527539612755,416.1460068442822,372.9717673843159,1018.4815086902665,101.84815086902665,42379.48315634265,4481.529649541932,7638.611315176999,370.6796399049435,100,50000,4,3820097,0
12,373.5689643139188,74.55049754121872,326.5369587366976,313.1063727529602,1172.8132719308087,106.61938835734624,29854.85111856063,3360.8959639135314,8796.099539481065,341.9115674082184,100,50000,4,3820097,0
13,351.9787748578274,110.68262986153414,353.03778314741953,289.40110322330605,1144.720287899093,95.39335732492441,52252.76404831108,3469.960535395211,8585.402159243196,436.85802500008367,100,50000,4,9535879,0
17,93.00298659927914,164.3256976217847,313.97004726273326,281.71122994151546,1336.9837471664805,83.56148419790503,29317.447996360886,1929.9651316579789,10027.378103748604,476.0279264573274,100,50000,4,9535879,0
8,344.62502671664873,31.84649852484742,347.21979570824726,294.04316701881004,1259.550982871231,179.93585469589016,69473.90474267327,2823.536439311221,9446.632371534233,226.73600986109602,100,50000,4,9535879,0
13,439.38709150520003,268.6370357693421,407.4090544952685,350.25219293723427,903.9029715814419,75.32524763178682,48460.61169478116,5310.180954559066,6779.272286860814,388.5357861626834,100,50000,4,9535879,0
13,492.37000095745856,73.42751706538117,342.144128719381,332.16832643999015,1049.3377661708228,87.44481384756857,41544.03373048152,4243.481385171298,7870.033246281171,371.32862848332525,100,50000,4,8271480,0
15,358.9556712160615,87.59077363878522,300.23044211454504,279.8112840531471,1140.667481799263,81.47624869994736,23475.63279505871,3349.0983364113504,8555.006113494472,464.43422912511403,100,50000,4,8271480,0
13,394.58643845673214,87.96075869440472,345.6043813081676,331.37174757924123,1130.5065398866554,94.20887832388796,21583.03876256008,3619.1039786335264,8478.799049149915,385.3951586199382,100,50000,4,8271480,0
15,362.7293356140367,101.96101676663248,328.5587797158525,301.3494285005347,1144.4459220281392,81.74613728772422,30934.39529278135,3485.177642855019,8583.344415211044,406.41488770140626,100,50000,4,8271480,0
14,453.92943114643293,193.19821791427657,432.29537915989096,420.77705027408587,933.9278150809258,71.84060116007122,28672.90185777651,4853.457367955321,7004.458613106944,435.84202947749657,100,50000,4,6394530,0
8,560.6886603336391,171.9344203483549,336.7336249396724,295.4040532164222,900.5852321368222,128.65503316240319,38360.147535684715,5494.6731051149545,6754.389241026167,241.30203861352078,100,50000,4,6394530,0
13,197.65913623356107,188.67976425510315,375.51618182470156,343.94741117658435,1217.1400648229687,101.4283387352474,39827.63651342322,2897.5417536649816,9128.550486172266,302.00613746338206,100,50000,4,6394530,0
11,396.54834335730834,90.41342549758544,305.90197193793404,240.97028987889374,1115.786304855394,111.5786304855394,42206.5037909596,3652.2132664117034,8368.397286415455,356.68411782685286,100,50000,4,6394530,0
10,462.6029218234887,89.81829001152921,430.9093936818981,422.0945003993442,1063.1864261514097,118.1318251279344,28927.293225195153,4143.159088762634,7973.898196135573,301.32059307303496,100,50000,4,8372552,0
11,178.52631148246334,130.46757328207897,289.9126792236148,188.5861084881938,1304.2409606903345,130.42409606903345,60118.358255922416,2317.454135734067,9781.807205177509,346.6520217215075,100,50000,4,8372552,0
14,509.7134221986536,95.57982979947124,361.9366243909057,347.21364069787165,1005.5538906527263,77.35029928097894,33866.75982727338,4539.699389985936,7541.654179895448,418.6205488892492,100,50000,4,8372552,0
11,423.4049830670729,98.88752376977507,328.3675078749424,297.67039406429126,1088.8380513282948,108.88380513282948,33650.70167715694,3917.1938012763603,8166.285384962211,360.23998887861114,100,50000,4,8372552,0
17,195.80454620302783,63.96320652600642,293.8735973247053,240.60362148798248,1286.5439163779079,80.40899477361924,39871.94310788154,1948.2581454677565,9649.079372834309,575.2125641825235,100,50000,4,7662622,0
