n,d_first,d_last,d_mean,tour_len,hop,E_excursion,E_tour,E_hover,M,Emax,K,seed
6,283.35661818946164,73.42751706538117,244.24354359953472,461.0045166920057,92.20090333840115,2675.881014411321,3457.533875190043,112.53415271191184,400,50000,8,8271480
9,250.2563662270104,39.84011678581351,211.5252876455438,510.0316999927127,63.753962499089084,2175.723622596179,3825.237749945345,246.99769729822646,400,50000,8,8271480
9,208.55927624828354,180.11754528073598,239.00655141259833,410.7793154526818,51.34741443158522,2915.0761614676467,3080.8448658951133,243.13835385982975,400,50000,8,8271480
9,104.68881877276978,87.59077363878522,210.7576607506494,612.452081000977,76.55651012512213,1442.0969430866626,4593.390607507328,204.81794183105148,400,50000,8,8271480
5,259.5244708156908,112.18038040159868,224.07488695734645,439.4108370496997,109.85270926242492,2787.786384129671,3295.5812778727477,156.7998523847174,400,50000,8,8271480
10,78.18233191857247,56.14807983683223,224.8758907061499,656.4390671644993,72.93767412938881,1007.4780881655353,4923.293003733745,240.6955503883915,400,50000,8,8271480
6,248.82256714896698,100.4069232280678,250.32807841838562,459.5507473964197,91.91014947928394,2619.221177827761,3446.6306054731476,170.604091513481,400,50000,8,8271480
6,101.96101676663248,103.62192536554011,207.2284239152216,611.4940235147571,122.29880470295143,1541.8720659912944,4586.205176360679,116.30950632739496,400,50000,8,8271480
9,335.49318487055876,57.2939132138355,202.71124285705372,408.9630742463737,51.12038428079671,2945.9032356329567,3067.2230568478026,223.12993792481092,400,50000,8,6394530
9,137.39439692843226,91.26927730293039,162.01849920086423,574.3847134284749,71.79808917855937,1714.9775567352199,4307.885350713562,221.69961045504044,400,50000,8,6394530
7,238.57407693878957,95.03296978015688,254.4712089646408,468.20601905054866,78.03433650842477,2502.052850392098,3511.545142879115,228.8599469404482,400,50000,8,6394530
11,128.80545794288724,165.2764918199649,225.10548727463384,502.8204073354626,50.28204073354626,2205.614623221391,3771.1530550159696,263.2291073884152,400,50000,8,6394530
7,369.203130329804,90.41342549758544,235.91523697879668,355.4087291151097,59.23478818585161,3447.1241687054207,2665.5654683633225,136.50102950845,400,50000,8,6394530
10,193.19821791427657,120.34154853412619,258.7358827739835,490.2580658849226,54.473118431658065,2351.548248363021,3676.9354941369193,218.46546112510953,400,50000,8,6394530
10,132.2454165397738,171.9344203483549,226.20063481752723,491.89367075353016,54.6548523059478,2281.348776660965,3689.202530651476,249.99608516106977,400,50000,8,6394530
6,219.80313905065498,177.1634021554152,282.81587767721356,412.4172377062415,82.4834475412483,2977.2490590455263,3093.1292827968114,174.60606810553705,400,50000,8,6394530
6,349.0805452588691,8.217670381945304,203.76562171388466,447.4026652141396,89.48053304282791,2679.736617306108,3355.519989106047,200.32172862129798,400,50000,8,8372552
10,166.5626228772195,43.89581929238043,222.69618281895796,589.599959229305,65.51110658103389,1578.4383162719994,4421.999694219788,236.42246370245417,400,50000,8,8372552
11,110.88324441178372,141.90558691320103,177.6392745914045,537.7167130517272,53.77167130517272,1895.9162349373858,4032.875347887954,257.7247427092173,400,50000,8,8372552
4,396.91040938880394,136.05342802352183,287.81745655619545,276.44225103303813,92.1474170110127,3997.2287805924434,2073.316882747786,172.43191733250788,400,50000,8,8372552
11,290.7542676835445,82.01049772230365,208.2106883053023,426.05773851786176,42.605773851786175,2795.735740543861,3195.433038883963,249.26780406501484,400,50000,8,8372552
4,198.78884729809877,161.01871825236245,249.3055798812616,457.87233478483375,152.6241115949446,2698.5567416284593,3434.0425108862532,116.31301755784756,400,50000,8,8372552
9,204.44324758782705,84.1760085223133,171.92748826527307,517.9220242587519,64.74025303234399,2164.6444208260523,3884.4151819406393,180.8128784426308,400,50000,8,8372552
4,87.46794217468944,222.77746187661114,252.7344041596241,507.2186951632892,169.07289838776308,2326.8405303847544,3804.140213724669,105.56330250071284,400,50000,8,8372552
7,277.1107480262205,34.45251926436558,175.6081780177194,325.5449978605877,54.25749964343129,2336.7245046793955,2441.587483954408,188.27029048817673,400,50000,10,4474730
6,232.482570358884,73.55375220697191,221.26551772675123,334.96703109021325,66.99340621804265,2295.2724192439196,2512.2527331765996,179.59079850611738,400,50000,10,4474730
11,148.78241441107318,21.214844637985653,178.5744911877454,452.77248186055743,45.27724818605574,1274.9794428679413,3395.7936139541807,314.82304613959144,400,50000,10,4474730
9,219.64084654391993,143.67133741059422,217.91096016343488,260.9393352304307,32.617416903803836,2724.841379658856,1957.0450142282302,241.17936297400456,400,50000,10,4474730
8,190.04151745898727,90.25660251167969,215.28748650361882,354.16020951547193,50.59431564506742,2102.235899780002,2656.2015713660394,186.65233618468955,400,50000,10,4474730
5,248.56120772246953,85.6399188490056,156.39884000029397,295.31219639754994,73.82804909938748,2506.5084492860633,2214.8414729816245,178.81765340828875,400,50000,10,4474730
6,220.8216589154548,186.35143697369224,237.59082696832834,209.10585968125918,41.82117193625184,3053.798219168603,1568.2939476094439,172.55350718654793,400,50000,10,4474730
12,46.94189799253238,16.568925504856445,150.87623874818652,562.1803010067803,51.10730009152548,476.3311762304162,4216.352257550852,305.76329054627087,400,50000,10,4474730
7,286.02058386695234,13.37618341005168,186.30457390361045,339.0265877756608,56.50443129594347,2245.47575457753,2542.699408317456,162.8559936581327,400,50000,10,4474730
6,265.9393557663764,48.739574679268046,168.06375119277223,317.26018013547593,63.45203602709519,2360.0919783423337,2379.4513510160696,257.28719535790117,400,50000,10,4474730
8,246.96745022877508,53.04163473023189,146.04064633727097,337.41490746595906,48.202129637994155,2250.068137192552,2530.611805994693,164.22534809828915,400,50000,10,9944578
6,173.428835272238,17.53392509238322,131.36836396610207,458.4698652659057,91.69397305318114,1432.220702734659,3438.523989494293,118.92837137760883,400,50000,10,9944578
4,134.09165699981,151.08774364774715,213.12443425613162,366.9912614620529,122.33042048735096,2138.8455048566784,2752.4344609653967,106.74955276463388,400,50000,10,9944578
8,62.98864201150246,93.05974561271857,191.0989372943842,478.3646720756012,68.33781029651446,1170.3629071816579,3587.735040567009,204.64679612729572,400,50000,10,9944578
5,273.80458444134604,113.71447192884406,238.6735637864661,254.31382687242,63.578456718105,2906.392922776426,1907.35370154315,184.24356473451954,400,50000,10,9944578
6,287.603341118478,106.84612374975259,189.08032393572435,259.05389804506956,51.81077960901391,2958.37098651173,1942.9042353380216,96.56544251131679,400,50000,10,9944578
9,184.27955198200323,14.005398250557379,195.7286473335567,439.2746319145657,54.90932898932071,1487.1371267442046,3294.559739359243,209.06384725503378,400,50000,10,9944578
8,296.2178072042247,143.25983260964702,216.17999883715407,187.41967413636914,26.77423916233845,3296.082298604038,1405.6475560227686,241.81080292842,400,50000,10,9944578
6,316.18938327157775,61.28268023620764,213.92780995746617,267.547529239802,53.5095058479604,2831.04047630839,2006.6064692985149,157.21520152376695,400,50000,10,9944578
2,326.0503702575731,233.9311050644863,279.9907376610297,97.42248340769893,97.42248340769893,4199.861064915445,730.668625557742,45.58455636539184,400,50000,10,9944578
2,327.53249795668967,104.8554013417659,216.1939496492278,222.86041973382183,222.86041973382183,3242.909244738417,1671.4531480036637,63.88847265893342,400,50000,10,9925823
5,105.83090532570738,44.62873581153579,159.63627305870187,496.6174401677693,124.15436004194233,1128.447308529324,3724.63080125827,142.87352696822475,400,50000,10,9925823
4,320.42561450933687,49.19987572418091,169.14751808476177,279.38368349530987,93.12789449843662,2772.1911767513834,2095.377626214824,97.25957003390906,400,50000,10,9925823
5,142.58352844163872,21.886693157979995,183.41675113200245,486.9996789661093,121.74991974152732,1233.5266619971405,3652.4975922458198,113.85086292385611,400,50000,10,9925823
8,45.725473502655056,85.75574419952801,150.697484087163,504.8783614775436,72.12548021107766,986.109132766373,3786.587711081577,214.2320193798656,400,50000,10,9925823
9,135.05402000642755,116.33985615200693,204.9457008239014,386.26358037303334,48.28294754662917,1885.4540711882585,2896.97685279775,195.91735272853975,400,50000,10,9925823
2,315.6516746950475,283.1406057705857,299.3961402328166,58.85728263697419,58.85728263697419,4490.942103492249,441.4296197773064,56.547164685622285,400,50000,10,9925823
7,266.4834479221975,67.40166478938714,199.89821274322804,303.21941544922424,50.53656924153737,2504.138345336885,2274.1456158691817,199.39441003194335,400,50000,10,9925823
4,321.3060759109036,80.47645677197016,221.23196086251033,247.66364570816324,82.55454856938775,3013.3689951215533,1857.4773428112244,125.09856582662431,400,50000,10,9925823
5,321.16987236295927,22.645572025246103,214.5007091745496,305.0683425823872,76.2670856455968,2578.6158329115406,2288.012569367904,123.57289889373817,400,50000,10,9925823
6,131.43486870032095,72.40371882462325,149.30030977342014,435.48969822739275,87.09793964547855,1528.7894064370817,3266.1727367054455,185.45711036106977,400,50000,10,3820097
6,177.71647089897797,204.19816294291348,225.54684797515833,270.7056104252894,54.14112208505789,2864.359753814186,2030.2920781896707,102.3910243914783,400,50000,10,3820097
8,236.8446898187968,80.7396638769323,209.80537595881265,319.6175061360966,45.65964373372809,2381.882652717968,2397.1312960207247,194.7492556530069,400,50000,10,3820097
4,297.1745072163441,57.34740790798751,191.16292398198703,262.1058386867092,87.36861289556974,2658.9143634324873,1965.793790150319,65.66976390768964,400,50000,10,3820097
3,312.2160785117461,179.09869806315817,248.41842386189853,158.00295556189775,79.00147778094887,3684.860824311782,1185.0221667142332,104.23782686009031,400,50000,10,3820097
7,257.32341951301737,69.52358345650738,154.80902944350592,293.5730317596935,48.92883862661558,2451.3525222714356,2201.797738197701,138.49551341333566,400,50000,10,3820097
3,321.10398406419506,65.16032184258326,202.8623038321551,262.642362880168,131.321181440084,2896.982294300837,1969.8177216012598,108.41567205637739,400,50000,10,3820097
2,329.69752337964536,127.79729383536572,228.74740860750555,202.58214374875922,202.58214374875922,3431.2111291125834,1519.366078115694,48.882930856934024,400,50000,10,3820097
5,243.66152330671912,101.20365172999608,165.75774329874037,270.52632583284617,67.63158145821154,2586.488812775364,2028.9474437463464,225.9841361022687,400,50000,10,3820097
8,123.85544019252245,67.78415834045411,190.75309007952967,415.9526454829789,59.42180649756841,1437.2969889973242,3119.6448411223414,231.42467648225394,400,50000,10,3820097
5,206.40943846231357,110.68262986153414,231.34286389088714,326.1121604307179,81.52804010767947,2378.190512428858,2445.841203230384,144.93437712965226,400,50000,10,9535879
4,325.4114372824638,26.749966673111658,126.64573108884406,300.1622296159765,100.05407653865883,2641.210529666816,2251.2167221198238,105.51477819669786,400,50000,10,9535879
7,163.78522942937195,133.70431831584054,209.92250683256967,313.39588485900566,52.232647476500944,2231.1716080890933,2350.4691364425425,275.0131021433294,400,50000,10,9535879
4,314.9006772976819,31.84649852484742,158.55253244815336,305.03434293627373,101.67811431209124,2600.6038186689702,2287.757572022053,90.65066223459748,400,50000,10,9535879
6,182.66752739476559,24.047937834572128,156.70531630459175,429.27927899860515,85.85585579972103,1550.365989220033,3219.5945924895386,210.07886484337033,400,50000,10,9535879
6,280.2257180762626,137.03428963284733,194.26862340297706,228.89356069783233,45.778712139566466,3129.4500578183242,1716.7017052337424,149.60117408097253,400,50000,10,9535879
4,297.07843398842664,68.08890671666794,211.08543837124463,291.6556168255004,97.21853894183346,2738.7550552882094,2187.417126191253,69.90731394396461,400,50000,10,9535879
5,188.34043986955928,105.2051826589039,192.74147247995816,343.2641835630618,85.81604589076545,2201.592168963474,2574.4813767229634,106.97278991860735,400,50000,10,9535879
7,293.78769871883236,93.99201795052227,206.27645418000938,257.6123801329258,42.935396688820965,2908.34787502016,1932.0928509969435,139.61017148281996,400,50000,10,9535879
2,319.9589372355895,274.9537225980477,297.4563299168186,50.258538335772904,50.258538335772904,4461.844948752279,376.9390375182968,83.87423344941631,400,50000,10,9535879
8,103.62192536554011,73.42751706538117,174.6073212185497,462.62311077645,66.08901582520714,1327.8708182319094,3469.673330823375,196.16146595544942,400,50000,10,8271480
7,40.94896641985198,86.49348040008293,155.18827707493753,510.79540674490266,85.1325677908171,955.8183511495117,3830.96555058677,176.34112011989518,400,50000,10,8271480
6,208.55927624828354,195.60859776452347,243.5259362561096,239.97735170807277,47.995470341614556,3031.2590550960526,1799.8301378105457,168.33223863951855,400,50000,10,8271480
6,244.1646053663374,87.59077363878522,197.53109802069517,314.6373612238756,62.92747224477512,2488.1653425384197,2359.780209179067,122.8926003981047,400,50000,10,8271480
6,259.5244708156908,112.18038040159868,231.48994604307123,262.60642339799824,52.521284679599646,2787.786384129671,1969.5481754849868,208.41801312187508,400,50000,10,8271480
4,313.84833427328414,56.14807983683223,197.58873693009906,274.98159917139094,91.66053305713031,2774.9731058258726,2062.361993785432,97.09657130980509,400,50000,10,8271480
7,272.05215805290214,39.84011678581351,190.10568915555555,325.86059381362764,54.31009896893794,2339.1920612903673,2443.954453602207,181.03413280468686,400,50000,10,8271480
5,304.30274680348555,101.96101676663248,224.68214351957477,239.50808101914424,59.87702025478606,3046.9782267758856,1796.3106076435818,133.02171977160626,400,50000,10,8271480
7,307.1866995344751,87.96075869440472,209.7814259880829,244.3292326444722,40.7215387740787,2963.6059367165985,1832.4692448335416,182.86109966980436,400,50000,10,8271480
7,91.96630159604129,162.97517619867259,201.95886944150806,384.11890788643217,64.01981798107202,1912.061083460354,2880.8918091482415,191.31041057011518,400,50000,10,8271480
5,306.760528141253,57.2939132138355,164.87743715981705,284.0567832146563,71.01419580366408,2730.4083101631636,2130.4258741099225,138.53932990047656,400,50000,10,6394530
3,259.91515492856445,130.32180055014325,191.2709578753672,257.77590429280406,128.88795214640203,2926.777166090308,1933.3192821960304,95.70489603560286,400,50000,10,6394530
2,325.40702452262735,95.03296978015688,210.2199971513921,239.21170999645224,239.21170999645224,3153.299957270882,1794.087824973392,42.699352048559575,400,50000,10,6394530
9,128.80545794288724,165.2764918199649,194.99455308682806,327.80684027744724,40.975855034680905,2205.614623221391,2458.5513020808544,233.7829787509812,400,50000,10,6394530
6,166.11038298760198,90.41342549758544,196.60903526808139,393.98392748250654,78.79678549650131,1923.9285636389056,2954.879456118799,119.39797398232082,400,50000,10,6394530
8,188.67976425510315,120.34154853412619,218.81628458201092,326.85988864962206,46.694269807088865,2317.65984591922,2451.4491648721655,180.21264815943488,400,50000,10,6394530
6,293.3122660987595,171.9344203483549,217.73419750411162,184.7901206302909,36.95802412605818,3489.350148353358,1385.9259047271817,88.0678376709785,400,50000,10,6394530
3,143.34586452940297,203.06771074818002,217.80381878690653,314.2068786700211,157.10343933501056,2598.1018145818725,2356.5515900251585,36.19259236839871,400,50000,10,6394530
8,204.452322728744,91.26927730293039,181.48262156530564,348.884401520791,49.840628788684434,2217.9120002375575,2616.633011405933,144.09395089404228,400,50000,10,6394530
8,126.9336424561078,83.17041060103233,121.97750368290482,419.49590698003385,59.927986711433405,1575.780397928551,3146.219302350254,261.4715681672041,400,50000,10,6394530
5,166.5626228772195,98.88752376977507,202.82965745547608,368.11903953043054,92.02975988260764,1990.876099852459,2760.8927964782292,134.41437284300233,400,50000,10,8372552
4,282.6372073647437,43.89581929238043,169.51334422126575,326.93279153459076,108.97759717819692,2448.997699928431,2451.9959365094305,53.67847063431307,400,50000,10,8372552
5,215.1066985260594,110.88324441178372,193.17908213038794,320.4141452550717,80.10353631376792,2444.9245720338236,2403.1060894130374,116.39061098074805,400,50000,10,8372552
6,260.9375757672707,48.41529469256937,179.7560410442371,329.2522960936523,65.85045921873046,2320.1465284488004,2469.3922207023925,154.00715797567344,400,50000,10,8372552
5,225.73705554687848,8.217670381945304,193.83525265762938,407.3151434505421,101.82878586263553,1754.6604444661784,3054.863575879066,154.16296098833234,400,50000,10,8372552
10,198.78884729809877,82.01049772230365,182.11880073010735,357.2690463455436,39.6965607050604,2105.9950876530183,2679.517847591577,206.01727356789024,400,50000,10,8372552
9,87.43446257223341,95.57982979947124,184.15836612260304,434.96634814006933,54.370793517508666,1372.6071927877847,3262.24761105052,248.42118859720767,400,50000,10,8372552
7,137.48102532812652,87.46794217468944,168.44321423419737,414.99149476756145,69.16524912792691,1687.1172562711197,3112.436210756711,186.18266422035984,400,50000,10,8372552
7,250.65386922047352,130.46757328207897,198.2341656920467,263.3024523042381,43.88374205070635,2858.4108187691436,1974.7683922817857,153.26745237646864,400,50000,10,8372552
9,93.44020521751663,84.1760085223133,161.52720519390422,458.7908345426338,57.34885431782922,1332.1216030487244,3440.931259069753,189.30723923229746,400,50000,10,8372552
46,439.16607885236704,16.568925504856445,324.8565162112629,1828.6550707593894,40.636779350208656,3418.0125326791763,13714.913030695421,1326.1155055817794,400,100000,2,4474730
47,546.5827230234145,13.37618341005168,334.84009016489847,1789.7173771987143,38.906899504319874,4199.691798250996,13422.880328990357,1332.3798894304366,400,100000,2,4474730
47,611.2403509778131,62.98864201150246,368.52962575987885,1783.2768873340094,38.76688885508716,5056.717447419867,13374.57665500507,1243.5939363911511,400,100000,2,9944578
52,427.03277525108,14.005398250557379,286.8942080223195,1828.3642948567065,35.85028029130797,3307.7863012622806,13712.732211425298,1307.0444318710547,400,100000,2,9944578
49,490.99927012498904,22.645572025246103,362.9929131019049,1812.9117765724213,37.76899534525878,3852.3363161267634,13596.83832429316,1516.5532168115803,400,100000,2,9925823
44,121.4209017180872,44.62873581153579,270.4263597785173,1819.3584090384643,42.31066067531312,1245.3722814721725,13645.188067788482,1126.8447995399692,400,100000,2,9925823
50,564.5567743935512,80.7396638769323,391.3595371470737,1777.0508269168345,36.26634340646601,4839.723287028627,13327.881201876258,1121.0288773711159,400,100000,2,3820097
44,503.49555270884184,57.34740790798751,380.0031870379209,1819.0239371893938,42.30288226021846,4206.32220462622,13642.679528920453,1142.8260486371648,400,100000,2,3820097
50,473.0413392901584,24.047937834572128,334.9441965089841,1799.4369177655553,36.72320240337868,3728.169578435479,13495.776883241666,1442.8811753362104,400,100000,2,9535879
46,453.48430000812067,26.749966673111658,346.0940402257496,1811.396274930453,40.253250554010066,3601.7570001092427,13585.472061978398,1425.0571513654033,400,100000,2,9535879
46,512.1639458805502,56.14807983683223,332.44046934577966,1777.4882484390446,39.49973885420099,4262.340192880368,13331.161863292835,1268.2220078906594,400,100000,2,8271480
47,231.52107458367496,39.84011678581351,212.92258979511342,1835.3585155132148,39.899098163330756,2035.2089352711632,13765.188866349112,1223.4699356583903,400,100000,2,8271480
53,442.15473990746955,57.2939132138355,406.5475369383702,1785.3036904738021,34.33276327834235,3745.8648984097877,13389.777678553515,1555.8097877855005,400,100000,2,6394530
44,357.6149882759421,95.03296978015688,320.9194645248956,1790.2559644241367,41.63385963777062,3394.859685420742,13426.919733181025,1177.3598361124061,400,100000,2,6394530
46,541.4711624853421,8.217670381945304,380.5630878326073,1856.9451606637358,41.26544801474969,4122.666246504656,13927.088704978018,1180.1767464572276,400,100000,2,8372552
49,274.3567756248881,43.89581929238043,382.76453086715924,1820.8828359448376,37.93505908218412,2386.894461879514,13656.621269586281,1293.7967270416013,400,100000,2,8372552
46,423.8192152414214,34.45251926436558,333.70978337944916,1817.4423897776146,40.38760866172477,3437.0380087934022,13630.81792333211,1344.3319463932419,400,100000,3,4474730
46,517.3629117493119,16.568925504856445,346.15394482814935,1835.6805138533596,40.792900307852435,4004.488779406263,13767.603853900197,1321.3165572476428,400,100000,3,4474730
46,538.5557994404513,13.37618341005168,351.20748667372123,1754.2721801297641,38.98382622510587,4139.4898713787725,13157.041350973232,1329.1641670765375,400,100000,3,4474730
44,327.20171506706515,53.04163473023189,389.2538061052501,1814.4271455345292,42.195980128709984,2851.8251234797276,13608.20359150897,1219.6332588965845,400,100000,3,9944578
52,427.03277525108,14.005398250557379,286.8942080223195,1828.3642948567065,35.85028029130797,3307.7863012622806,13712.732211425298,1307.0444318710547,400,100000,3,9944578
43,354.1970930011143,56.75696485343048,385.55695954532416,1813.7006191237576,43.18334807437518,3082.155433909086,13602.754643428183,1118.2300759677887,400,100000,3,9944578
45,570.7311733660175,22.645572025246103,385.29229689709587,1837.676553585426,41.765376217850594,4450.325590434477,13782.574151890696,1358.302361803174,400,100000,3,9925823
46,405.75600051945696,85.75574419952801,411.78966866161477,1772.5519727595038,39.39004383910008,3686.3380853923873,13294.13979569628,1237.0541815197098,400,100000,3,9925823
43,469.72195595191795,21.886693157979995,335.66765000156954,1840.7548944177972,43.82749748613803,3687.064868324235,13805.661708133479,999.7309319212567,400,100000,3,9925823
50,564.5567743935512,95.87465261324793,397.56411076901014,1749.8858860672317,35.71195685851493,4953.235702550994,13124.144145504237,1144.291514877279,400,100000,3,3820097
44,503.49555270884184,57.34740790798751,380.0031870379209,1819.0239371893938,42.30288226021846,4206.32220462622,13642.679528920453,1142.8260486371648,400,100000,3,3820097
43,385.20106360871756,72.40371882462325,356.0050839584823,1775.4346361421985,42.27225324148092,3432.035868250056,13315.759771066489,1203.610391373777,400,100000,3,3820097
50,473.0413392901584,24.047937834572128,334.9441965089841,1799.4369177655553,36.72320240337868,3728.169578435479,13495.776883241666,1442.8811753362104,400,100000,3,9535879
44,644.0605629995739,36.142679920413656,430.7118876772047,1786.6817556972787,41.550738504587876,5101.524321899907,13400.11316772959,1285.2423693923267,400,100000,3,9535879
45,469.15817242199466,26.749966673111658,387.25478789517206,1784.9668073776256,40.567427440400586,3719.3110432132976,13387.251055332192,1270.9913630574274,400,100000,3,9535879
40,428.3205107337199,56.14807983683223,357.5967544597382,1824.0987356318865,46.77176245209965,3633.514429279141,13680.740517239148,969.2957330805607,400,100000,3,8271480
43,457.7382338490809,39.84011678581351,328.0650643585613,2040.9614383561752,48.59431996086131,3731.8376297617083,15307.210787671314,1232.3850854422653,400,100000,3,8271480
49,220.73442329807514,87.59077363878522,262.1035892412016,1760.6737961480078,36.68070408641683,2312.438977026453,13205.053471110059,1405.571601566259,400,100000,3,8271480
53,442.15473990746955,57.2939132138355,406.5475369383702,1785.3036904738021,34.33276327834235,3745.8648984097877,13389.777678553515,1555.8097877855005,400,100000,3,6394530
46,486.51809972654456,83.17041060103233,362.9952544112702,1707.9470248472987,37.95437832993997,4272.663827456827,12809.602686354741,1247.7409400918743,400,100000,3,6394530
45,336.14072761918453,95.03296978015688,318.8216343819076,1765.6425899851215,40.12824068148004,3233.8027304950606,13242.319424888412,1191.885019843364,400,100000,3,6394530
44,463.3155406385687,98.88752376977507,423.2723824448231,1784.9807946205506,41.51118127024536,4216.522983062578,13387.355959654129,1142.9579164570341,400,100000,3,8372552
46,217.3721418590951,43.89581929238043,378.0436862600177,1823.9862065368693,40.53302681193043,1959.5097086360668,13679.89654902652,1185.099843482255,400,100000,3,8372552
48,309.3537637776065,8.217670381945304,395.453072901765,1835.9238179504207,39.06220889256214,2381.7857561966384,13769.428634628155,1309.5847363874755,400,100000,3,8372552
43,298.93748412025326,34.45251926436558,351.6657174545637,1805.6502066565524,42.99167158706077,2500.4250253846412,13542.376549924144,1233.5106453473838,400,100000,4,4474730
46,517.3629117493119,16.568925504856445,346.15394482814935,1835.6805138533596,40.792900307852435,4004.488779406263,13767.603853900197,1321.3165572476428,400,100000,4,4474730
48,469.6446894635942,13.37618341005168,374.11490376011903,1796.0527175415266,38.21388760726652,3622.656546552344,13470.39538156145,1377.0130028075605,400,100000,4,4474730
46,177.74645529048513,85.95693906666209,275.126990033318,1771.6271178224795,39.36949150716621,1977.775457678604,13287.203383668597,1283.395810289835,400,100000,4,4474730
44,327.20171506706515,53.04163473023189,403.1825737903213,1824.4426720562763,42.42889935014596,2851.8251234797276,13683.320040422072,1201.191211809415,400,100000,4,9944578
52,427.03277525108,14.005398250557379,286.8942080223195,1828.3642948567065,35.85028029130797,3307.7863012622806,13712.732211425298,1307.0444318710547,400,100000,4,9944578
41,354.1970930011143,56.75696485343048,398.82433799601,1805.3919134421706,45.13479783605426,3082.155433909086,13540.43935081628,1086.2827509130527,400,100000,4,9944578
47,425.6586728158009,62.98864201150246,369.3589527097149,1790.6198978081877,38.9265195175693,3664.8548612047753,13429.649233561408,1179.3950984099627,400,100000,4,9944578
44,676.277268767432,22.645572025246103,364.6013648495603,1712.630007978319,39.8286048367051,5241.921305945086,12844.725059837394,1251.1506143506597,400,100000,4,9925823
46,405.75600051945696,85.75574419952801,411.78966866161477,1772.5519727595038,39.39004383910008,3686.3380853923873,13294.13979569628,1237.0541815197098,400,100000,4,9925823
44,302.86839042007654,49.19987572418091,404.9731692699417,1795.1297727077463,41.747204016459214,2640.511996081931,13463.473295308097,1159.0834540774474,400,100000,4,9925823
45,228.34937806101948,21.886693157979995,284.40205986642377,1865.5519345525481,42.398907603467,1876.7705341424962,13991.639509144112,1111.8118987821156,400,100000,4,9925823
49,384.8459535641893,95.87465261324793,368.02921267124043,1752.2533371437828,36.50527785716214,3605.4045463307793,13141.900028578371,1347.0562918833562,400,100000,4,3820097
39,481.7985929836298,69.52358345650738,411.27289691211024,1824.5353370495045,48.014087817092225,4134.9163233010295,13684.015027871284,994.4650524050325,400,100000,4,3820097
43,385.20106360871756,72.40371882462325,356.0050839584823,1775.4346361421985,42.27225324148092,3432.035868250056,13315.759771066489,1203.610391373777,400,100000,4,3820097
45,564.5567743935512,65.16032184258326,363.110037229824,1773.2050573782433,40.30011494041462,4722.878221771009,13299.037930336825,1005.9718832125309,400,100000,4,3820097
46,487.1558264794244,110.68262986153414,338.44315301830295,1718.7425853732536,38.194279674961194,4483.788422557189,12890.569390299403,1348.9340382760633,400,100000,4,9535879
44,644.0605629995739,36.142679920413656,430.7118876772047,1786.6817556972787,41.550738504587876,5101.524321899907,13400.11316772959,1285.2423693923267,400,100000,4,9535879
43,469.15817242199466,93.99201795052227,403.9039300019717,1711.2995217253172,40.745226707745644,4223.626427793877,12834.74641293988,1237.7630899599956,400,100000,4,9535879
42,523.6625465450909,26.749966673111658,407.2096489436252,1964.9814981863756,47.92637800454575,4128.09384913652,14737.361236397817,1112.725285826234,400,100000,4,9535879
40,474.379976965853,56.14807983683223,353.2619150781614,1778.458968544084,45.601512013950874,3978.960426020139,13338.44226408063,961.8943537336859,400,100000,4,8271480
43,567.4440299085243,39.84011678581351,341.6617966499338,1864.927382368438,44.40303291353424,4554.631100207534,13986.955367763285,1272.2515168265093,400,100000,4,8271480
48,220.73442329807514,100.4069232280678,318.6544459952872,1744.67815477683,37.120811803762344,2408.560098946072,13085.086160826226,1479.3624620273026,400,100000,4,8271480
50,398.9525463647636,74.16322405640923,282.4588565989602,1831.3163192209624,37.37380243308087,3548.368278158796,13734.872394157219,1316.6116546527116,400,100000,4,8271480
52,448.92631894547986,57.2939132138355,408.24789557974776,1762.2079806827248,34.55309766044559,3796.6517411948653,13216.559855120437,1474.095875837059,400,100000,4,6394530
46,486.51809972654456,83.17041060103233,362.9952544112702,1707.9470248472987,37.95437832993997,4272.663827456827,12809.602686354741,1247.7409400918743,400,100000,4,6394530
45,336.14072761918453,95.03296978015688,318.8216343819076,1765.6425899851215,40.12824068148004,3233.8027304950606,13242.319424888412,1191.885019843364,400,100000,4,6394530
50,446.65557586382766,90.41342549758544,395.90826473184023,1746.4261084217876,35.64134915146505,4028.0175102105986,13098.195813163407,1426.8105941312997,400,100000,4,6394530
44,463.3155406385687,98.88752376977507,423.2723824448231,1784.9807946205506,41.51118127024536,4216.522983062578,13387.355959654129,1142.9579164570341,400,100000,4,8372552
47,274.3567756248881,43.89581929238043,391.18733271109204,1822.12607760519,39.61143646967804,2386.894461879514,13665.945582038925,1207.1293574824635,400,100000,4,8372552
45,221.332799348361,8.217670381945304,315.0460517023072,1808.6400841013801,41.105456456849545,1721.6285229772973,13564.80063076035,1121.8271528527507,400,100000,4,8372552
48,434.7718725081242,84.1760085223133,417.46253860545704,1710.911056003171,36.40236289368449,3892.1091077282817,12831.832920023784,1310.5477279123747,400,100000,4,8372552
44,243.152654147016,34.45251926436558,366.8299429158414,1830.0581221527648,42.559491212854994,2082.0388005853615,13725.435916145736,1207.2855907159555,400,100000,5,4474730
46,517.3629117493119,16.568925504856445,346.15394482814935,1835.6805138533596,40.792900307852435,4004.488779406263,13767.603853900197,1321.3165572476428,400,100000,5,4474730
